timestamp,watt,voltage,current,frequency,energy_kwh,pf
2025-12-30 14:17:36.996,24.1,227.10001,0.111,50.0,5.699,0.96
2025-12-30 14:22:36.977,24.0,227.2,0.11,50.0,5.701,0.96
2025-12-30 14:27:36.969,24.2,226.10001,0.112,50.0,5.703,0.96
2025-12-30 14:32:37.023,24.2,227.5,0.112,50.0,5.705,0.95
2025-12-30 14:37:37.155,26.7,226.39999,0.124,50.0,5.707,0.95
2025-12-30 14:42:36.988,26.4,225.7,0.123,50.0,5.709,0.95
2025-12-30 14:47:37.031,26.3,226.5,0.122,50.0,5.711,0.95
2025-12-30 14:52:37.070,24.9,226.5,0.115,49.9,5.713,0.96
2025-12-30 14:57:38.716,24.1,229.2,0.111,50.0,5.715,0.95
2025-12-30 15:02:37.001,24.4,230.10001,0.112,50.0,5.717,0.95
2025-12-30 15:07:37.652,24.2,228.39999,0.111,49.9,5.719,0.95
2025-12-30 15:12:37.068,24.0,228.3,0.111,50.0,5.721,0.95
2025-12-30 15:17:37.034,21.6,230.10001,0.096,50.0,5.723,0.98
2025-12-30 15:22:38.220,21.6,230.2,0.096,50.0,5.725,0.98
2025-12-30 15:27:37.102,21.3,227.39999,0.096,50.0,5.727,0.98
2025-12-30 15:32:37.020,21.5,229.60001,0.096,49.9,5.729,0.98
2025-12-30 15:37:37.094,21.3,227.5,0.096,50.0,5.73,0.98
2025-12-30 15:42:37.076,21.3,228.60001,0.095,50.0,5.732,0.98
2025-12-30 15:47:37.107,23.7,228.89999,0.107,49.9,5.734,0.97
2025-12-30 15:52:37.141,23.7,229.7,0.107,50.0,5.736,0.96
2025-12-30 15:57:37.047,23.5,228.60001,0.106,50.0,5.738,0.97
2025-12-30 16:02:37.056,21.3,228.8,0.095,50.0,5.74,0.98
2025-12-30 16:07:38.013,21.1,227.39999,0.095,50.0,5.742,0.98
2025-12-30 16:12:37.105,20.9,229.3,0.094,50.0,5.744,0.97
2025-12-30 16:17:37.112,21.1,229.10001,0.094,50.0,5.745,0.98
2025-12-30 16:22:37.244,20.9,228.3,0.094,50.0,5.747,0.97
2025-12-30 16:27:37.081,23.4,229.89999,0.108,49.9,5.749,0.94
2025-12-30 16:32:37.210,23.6,229.7,0.108,50.0,5.751,0.95
2025-12-30 16:37:37.120,23.3,227.5,0.108,50.0,5.753,0.95
2025-12-30 16:42:37.126,23.5,228.60001,0.108,50.0,5.755,0.95
2025-12-30 16:47:37.128,23.6,230.7,0.109,50.0,5.757,0.94
2025-12-30 16:52:37.245,23.3,229.3,0.107,50.0,5.759,0.95
2025-12-30 16:57:37.120,25.8,228.3,0.12,49.9,5.761,0.94
2025-12-30 17:02:37.120,25.5,226.60001,0.119,50.0,5.763,0.95
2025-12-30 17:07:37.855,25.7,229.39999,0.12,50.0,5.765,0.93
2025-12-30 17:12:37.134,23.2,227.7,0.107,50.0,5.767,0.95
2025-12-30 17:17:37.142,23.3,226.2,0.108,50.0,5.769,0.95
2025-12-30 17:22:37.237,23.1,225.10001,0.107,50.0,5.771,0.96
2025-12-30 17:27:37.151,23.2,227.5,0.107,49.9,5.773,0.95
2025-12-30 17:32:37.137,20.9,226.10001,0.094,50.0,5.775,0.98
2025-12-30 17:37:37.178,20.7,225.60001,0.094,49.9,5.777,0.98
2025-12-30 17:42:37.260,20.7,224.3,0.094,50.0,5.778,0.98
2025-12-30 17:47:37.320,20.6,224.2,0.094,49.9,5.78,0.98
2025-12-30 17:52:37.241,20.5,225.5,0.093,50.0,5.782,0.98
2025-12-30 17:57:37.159,20.7,224.8,0.093,50.0,5.783,0.99
2025-12-30 18:02:37.158,20.6,225.8,0.093,50.0,5.785,0.98
2025-12-30 18:07:37.874,23.1,224.60001,0.105,50.0,5.787,0.98
2025-12-30 18:12:37.170,23.7,223.5,0.109,49.9,5.789,0.97
2025-12-30 18:17:37.176,23.8,224.3,0.109,50.0,5.791,0.97
2025-12-30 18:22:37.197,21.5,225.39999,0.098,49.9,5.793,0.97
2025-12-30 18:27:37.175,21.6,226.60001,0.098,50.0,5.795,0.97
2025-12-30 18:32:37.187,21.2,227.0,0.096,50.0,5.796,0.97
2025-12-30 18:37:37.198,21.1,226.39999,0.095,49.9,5.798,0.98
2025-12-30 18:42:37.186,23.5,227.89999,0.109,50.0,5.8,0.95
2025-12-30 18:47:37.187,23.6,227.8,0.109,50.0,5.802,0.95
2025-12-30 18:52:37.208,23.2,228.7,0.107,50.0,5.804,0.95
2025-12-30 18:57:37.188,22.8,227.2,0.106,50.0,5.806,0.95
2025-12-30 19:02:37.208,22.7,227.3,0.105,50.0,5.808,0.95
2025-12-30 19:07:37.839,8.6,227.8,0.043,50.0,5.809,0.88
2025-12-30 19:12:37.203,22.8,226.2,0.106,50.0,5.81,0.95
2025-12-30 19:17:37.511,25.7,226.3,0.12,50.0,5.812,0.95
2025-12-30 19:22:37.342,25.3,225.60001,0.118,50.0,5.814,0.95
2025-12-30 19:27:37.238,25.0,229.39999,0.116,50.0,5.817,0.94
2025-12-30 19:32:37.237,23.2,228.89999,0.108,50.0,5.819,0.94
2025-12-30 19:37:37.367,22.6,228.10001,0.105,50.0,5.821,0.94
2025-12-30 19:42:37.228,22.6,227.7,0.105,50.0,5.822,0.95
2025-12-30 19:47:37.256,20.7,231.8,0.092,50.0,5.824,0.97
2025-12-30 19:52:37.247,20.4,228.2,0.092,50.0,5.826,0.97
2025-12-30 19:57:37.232,20.3,228.3,0.091,50.0,5.828,0.98
2025-12-30 20:02:37.243,6.4,228.89999,0.03,50.0,5.829,0.93
2025-12-30 20:07:38.280,20.4,231.0,0.091,50.0,5.83,0.97
2025-12-30 20:12:37.241,20.8,229.7,0.093,50.0,5.832,0.97
2025-12-30 20:17:37.261,20.6,229.2,0.092,50.0,5.834,0.98
2025-12-30 20:22:37.336,20.8,230.39999,0.093,50.0,5.835,0.97
2025-12-30 20:27:37.261,23.1,230.2,0.104,50.0,5.837,0.96
2025-12-30 20:32:37.263,23.3,229.8,0.105,50.0,5.839,0.97
2025-12-30 20:37:37.297,20.9,228.0,0.095,49.9,5.841,0.96
2025-12-30 20:42:37.272,17.7,230.60001,0.079,50.0,5.843,0.97
2025-12-30 20:47:37.279,3.4,232.2,0.0,50.0,5.844,1.0
2025-12-30 20:52:37.309,17.3,226.5,0.079,50.0,5.845,0.97
2025-12-30 20:57:37.279,18.1,228.60001,0.082,50.0,5.846,0.97
2025-12-30 21:02:37.283,20.7,229.2,0.096,49.9,5.848,0.94
2025-12-30 21:07:37.950,20.4,230.60001,0.095,49.9,5.85,0.93
2025-12-30 21:12:37.277,20.4,230.60001,0.095,50.0,5.851,0.93
2025-12-30 21:17:37.288,20.2,228.8,0.095,49.9,5.853,0.93
2025-12-30 21:22:37.437,20.3,229.3,0.095,50.0,5.855,0.93
2025-12-30 21:27:37.290,20.4,230.0,0.095,50.0,5.856,0.93
2025-12-30 21:32:37.337,20.2,230.39999,0.094,50.0,5.858,0.93
2025-12-30 21:37:37.443,22.7,230.89999,0.107,49.9,5.86,0.92
2025-12-30 21:42:37.301,22.9,230.60001,0.107,50.0,5.862,0.93
2025-12-30 21:47:37.317,22.3,227.0,0.105,49.9,5.864,0.94
2025-12-30 21:52:37.439,20.0,228.5,0.093,50.0,5.866,0.94
2025-12-30 21:57:37.309,20.0,227.60001,0.094,50.0,5.867,0.93
2025-12-30 22:02:37.316,17.9,231.5,0.08,50.0,5.869,0.97
2025-12-30 22:07:37.941,17.8,231.39999,0.08,50.0,5.87,0.96
2025-12-30 22:12:37.309,3.6,229.2,0.0,50.0,5.871,1.0
2025-12-30 22:17:37.316,17.3,228.8,0.078,50.0,5.872,0.97
2025-12-30 22:22:37.447,17.7,228.10001,0.08,49.9,5.874,0.97
2025-12-30 22:27:37.328,17.6,227.7,0.079,50.0,5.875,0.98
2025-12-30 22:32:37.319,17.8,228.8,0.08,49.9,5.876,0.97
2025-12-30 22:37:37.441,17.6,229.0,0.079,50.0,5.878,0.97
2025-12-30 22:42:37.318,17.4,229.89999,0.079,50.0,5.879,0.96
2025-12-30 22:47:37.353,5.9,224.10001,0.027,50.0,5.88,0.98
2025-12-30 22:52:37.443,19.7,229.8,0.09,50.0,5.882,0.95
2025-12-30 22:57:37.335,20.3,229.89999,0.092,50.0,5.883,0.96
2025-12-30 23:02:37.356,17.6,228.2,0.079,50.0,5.885,0.98
2025-12-30 23:07:38.046,17.6,228.2,0.079,50.0,5.886,0.98
2025-12-30 23:12:37.363,17.7,227.8,0.08,50.0,5.888,0.97
2025-12-30 23:17:37.353,19.6,225.7,0.092,50.0,5.889,0.94
2025-12-30 23:22:37.387,5.8,229.3,0.032,50.0,5.89,0.79
2025-12-30 23:27:37.368,19.8,227.89999,0.093,50.0,5.892,0.93
2025-12-30 23:32:37.383,20.0,227.60001,0.093,50.0,5.893,0.94
2025-12-30 23:37:37.283,20.1,227.3,0.094,50.0,5.895,0.94
2025-12-30 23:42:37.385,19.8,225.8,0.093,50.0,5.897,0.94
2025-12-30 23:47:37.370,19.9,228.7,0.093,50.0,5.898,0.94
2025-12-30 23:52:37.396,20.0,228.7,0.093,50.0,5.9,0.94
2025-12-30 23:57:37.509,8.2,228.60001,0.043,50.0,5.901,0.83
2025-12-31 00:02:37.394,21.8,227.7,0.104,50.0,5.902,0.92
2025-12-31 00:07:38.036,22.3,227.2,0.105,50.0,5.904,0.93
2025-12-31 00:12:37.382,20.1,228.60001,0.091,50.0,5.906,0.97
2025-12-31 00:17:37.393,26.8,226.89999,0.119,50.0,5.908,0.99
2025-12-31 00:22:37.539,26.8,226.8,0.119,50.0,5.911,0.99
2025-12-31 00:27:37.381,26.6,226.3,0.119,50.0,5.913,0.99
2025-12-31 00:32:37.391,3.9,231.0,0.0,50.0,5.915,1.0
2025-12-31 00:37:37.565,17.5,229.7,0.079,50.0,5.915,0.96
2025-12-31 00:42:37.399,17.9,226.60001,0.081,49.9,5.916,0.98
2025-12-31 00:47:37.404,18.3,229.7,0.082,50.0,5.918,0.97
2025-12-31 00:52:37.536,18.2,228.7,0.082,50.0,5.92,0.97
2025-12-31 00:57:37.419,17.8,225.10001,0.081,50.0,5.921,0.98
2025-12-31 01:02:37.397,17.7,223.3,0.081,50.0,5.923,0.98
2025-12-31 01:07:38.048,20.2,225.2,0.092,49.9,5.924,0.97
2025-12-31 01:12:37.421,19.8,225.5,0.091,49.9,5.926,0.96
2025-12-31 01:17:37.430,19.4,225.3,0.089,50.0,5.926,0.97
2025-12-31 01:22:37.455,20.2,225.39999,0.093,50.0,5.928,0.96
2025-12-31 01:27:37.415,17.7,223.60001,0.081,50.0,5.93,0.98
2025-12-31 01:32:37.405,20.6,227.39999,0.096,50.0,5.931,0.94
2025-12-31 01:37:37.457,20.3,226.2,0.096,49.9,5.933,0.93
2025-12-31 01:42:37.417,20.4,226.89999,0.096,50.0,5.934,0.94
2025-12-31 01:47:37.440,20.3,229.2,0.095,50.0,5.936,0.93
2025-12-31 01:52:37.647,20.1,226.60001,0.095,50.0,5.938,0.93
2025-12-31 01:57:37.434,20.5,226.2,0.096,50.0,5.94,0.94
2025-12-31 02:02:37.441,30.4,225.10001,0.138,50.0,5.941,0.98
2025-12-31 02:07:38.147,32.0,226.39999,0.143,50.0,5.943,0.99
2025-12-31 02:12:37.447,40.2,225.5,0.179,50.0,5.946,1.0
2025-12-31 02:17:37.432,42.8,225.60001,0.191,50.0,5.949,0.99
2025-12-31 02:22:37.459,42.6,225.5,0.19,50.0,5.953,0.99
2025-12-31 02:27:37.434,27.2,223.89999,0.123,50.0,5.956,0.99
2025-12-31 02:32:37.463,15.5,226.5,0.068,50.0,5.958,1.0
2025-12-31 02:37:37.468,18.8,224.2,0.084,50.0,5.959,1.0
2025-12-31 02:42:37.456,19.6,228.10001,0.086,50.0,5.961,1.0
2025-12-31 02:47:37.465,19.8,228.10001,0.087,50.0,5.962,1.0
2025-12-31 02:52:37.532,18.2,226.10001,0.081,50.0,5.964,0.99
2025-12-31 02:57:37.446,12.4,228.2,0.054,50.0,5.965,1.0
2025-12-31 03:02:37.453,12.2,227.8,0.054,50.0,5.966,0.99
2025-12-31 03:07:38.128,11.4,227.10001,0.051,50.0,5.967,0.98
2025-12-31 03:12:37.455,11.8,229.5,0.051,50.0,5.968,1.0
2025-12-31 03:17:37.463,11.2,229.39999,0.049,50.0,5.969,1.0
2025-12-31 03:22:37.641,11.4,230.2,0.05,50.0,5.97,0.99
2025-12-31 03:27:38.077,11.3,229.0,0.05,50.0,5.971,0.99
2025-12-31 03:32:37.499,4.9,228.2,0.023,50.0,5.972,0.93
2025-12-31 03:37:37.631,7.4,229.2,0.04,50.0,5.972,0.81
2025-12-31 03:42:37.485,7.2,230.2,0.04,50.0,5.973,0.78
2025-12-31 03:47:37.475,4.9,229.39999,0.028,50.0,5.973,0.76
2025-12-31 03:52:38.248,5.0,230.10001,0.028,50.0,5.974,0.78
2025-12-31 03:57:37.875,4.8,230.2,0.027,50.0,5.974,0.77
2025-12-31 04:02:37.492,4.8,229.5,0.027,49.9,5.974,0.77
2025-12-31 04:07:38.146,4.7,229.3,0.026,50.0,5.975,0.79
2025-12-31 04:12:38.079,4.7,228.3,0.026,49.9,5.975,0.79
2025-12-31 04:17:37.501,4.8,227.89999,0.027,50.0,5.976,0.78
2025-12-31 04:22:37.637,4.7,228.7,0.026,49.9,5.976,0.79
2025-12-31 04:27:38.180,4.8,229.60001,0.028,50.0,5.976,0.75
2025-12-31 04:32:38.115,4.7,228.8,0.026,50.0,5.977,0.79
2025-12-31 04:37:37.631,4.7,228.3,0.027,50.0,5.977,0.76
2025-12-31 04:42:38.076,4.9,229.89999,0.023,49.9,5.978,0.93
2025-12-31 04:47:37.526,4.8,232.0,0.023,50.0,5.978,0.9
2025-12-31 04:52:37.634,4.9,230.2,0.024,50.0,5.979,0.89
2025-12-31 04:57:37.528,2.4,229.5,0.0,50.0,5.979,1.0
2025-12-31 05:02:37.534,2.3,230.3,0.0,50.0,5.979,1.0
2025-12-31 05:07:38.044,2.4,231.3,0.0,50.0,5.979,1.0
2025-12-31 05:12:38.076,2.5,231.7,0.0,49.9,5.98,1.0
2025-12-31 05:17:37.546,2.6,231.0,0.0,50.0,5.98,1.0
2025-12-31 05:22:37.625,2.5,230.3,0.0,50.0,5.98,1.0
2025-12-31 05:27:38.075,2.3,231.0,0.0,50.0,5.98,1.0
2025-12-31 05:32:38.111,2.5,231.89999,0.0,50.0,5.98,1.0
2025-12-31 05:37:37.737,2.5,232.10001,0.0,50.0,5.981,1.0
2025-12-31 05:42:37.977,2.5,233.89999,0.0,49.9,5.981,1.0
2025-12-31 05:47:37.564,2.5,232.0,0.0,49.9,5.981,1.0
2025-12-31 05:52:37.731,5.0,231.3,0.023,50.0,5.981,0.94
2025-12-31 05:57:38.283,7.2,231.5,0.039,49.9,5.982,0.8
2025-12-31 06:02:37.581,7.3,230.60001,0.039,49.9,5.982,0.81
2025-12-31 06:07:38.246,4.8,229.0,0.027,50.0,5.983,0.78
2025-12-31 06:12:37.592,4.8,230.60001,0.026,50.0,5.983,0.8
2025-12-31 06:17:37.602,4.8,229.89999,0.027,50.0,5.984,0.77
2025-12-31 06:22:37.944,4.9,228.8,0.026,50.0,5.984,0.82
2025-12-31 06:27:38.280,4.8,228.7,0.027,50.0,5.985,0.78
2025-12-31 06:32:37.615,4.9,229.7,0.027,50.0,5.985,0.79
2025-12-31 06:37:37.732,4.7,228.89999,0.027,50.0,5.985,0.76
2025-12-31 06:42:37.621,4.7,228.7,0.026,50.0,5.986,0.79
2025-12-31 06:47:38.313,4.8,231.5,0.027,50.0,5.986,0.77
2025-12-31 06:52:37.653,4.8,229.2,0.027,50.0,5.987,0.78
2025-12-31 06:57:37.626,4.6,227.5,0.025,50.0,5.987,0.81
2025-12-31 07:02:37.675,4.9,227.60001,0.023,49.9,5.987,0.94
2025-12-31 07:07:39.252,4.9,228.5,0.023,50.0,5.988,0.93
2025-12-31 07:12:37.641,4.7,228.8,0.022,50.0,5.988,0.93
2025-12-31 07:17:37.694,2.5,230.2,0.0,49.9,5.989,1.0
2025-12-31 07:22:37.838,2.4,229.0,0.0,50.0,5.989,1.0
2025-12-31 07:27:37.662,2.3,227.60001,0.0,50.0,5.989,1.0
2025-12-31 07:32:37.671,2.4,227.8,0.0,49.9,5.989,1.0
2025-12-31 07:37:37.731,2.7,228.39999,0.0,49.9,5.989,1.0
2025-12-31 07:42:37.662,2.8,228.3,0.0,49.9,5.99,1.0
2025-12-31 07:47:37.683,3.5,229.5,0.0,50.0,5.99,1.0
2025-12-31 07:52:37.837,3.5,229.0,0.0,50.0,5.99,1.0
2025-12-31 07:57:37.683,3.5,229.3,0.0,50.0,5.99,1.0
2025-12-31 08:02:37.712,3.6,230.89999,0.0,50.0,5.991,1.0
2025-12-31 08:07:38.350,5.0,230.8,0.022,50.0,5.991,0.98
2025-12-31 08:12:37.717,11.0,231.60001,0.053,49.9,5.992,0.9
2025-12-31 08:17:37.716,10.5,231.2,0.051,50.0,5.993,0.89
2025-12-31 08:22:38.552,10.2,229.89999,0.05,50.0,5.994,0.89
2025-12-31 08:27:38.788,10.4,229.39999,0.051,49.9,5.994,0.89
2025-12-31 08:32:37.712,8.0,230.2,0.039,50.0,5.995,0.89
2025-12-31 08:37:37.832,8.0,230.7,0.039,50.0,5.996,0.89
2025-12-31 08:42:37.721,7.9,230.39999,0.039,50.0,5.996,0.88
2025-12-31 08:47:37.733,7.9,230.2,0.038,50.0,5.997,0.9
2025-12-31 08:52:39.268,7.8,230.5,0.039,50.0,5.998,0.87
2025-12-31 08:57:37.727,7.8,228.5,0.038,50.0,5.998,0.9
2025-12-31 09:02:37.959,7.8,229.0,0.038,50.0,5.999,0.9
2025-12-31 09:07:38.431,7.9,230.2,0.039,50.0,6.0,0.88
2025-12-31 09:12:38.106,7.9,230.5,0.039,49.9,6.0,0.88
2025-12-31 09:17:38.411,7.7,229.60001,0.039,49.9,6.001,0.86
2025-12-31 09:22:37.763,10.4,229.0,0.051,50.0,6.002,0.89
2025-12-31 09:27:37.750,11.2,230.2,0.055,50.0,6.003,0.88
2025-12-31 09:32:38.311,8.8,231.39999,0.04,50.0,6.003,0.95
2025-12-31 09:37:38.547,17.8,231.10001,0.078,50.0,6.005,0.99
2025-12-31 09:42:37.750,15.2,229.39999,0.067,50.0,6.006,0.99
2025-12-31 09:47:38.412,15.3,231.0,0.067,50.0,6.007,0.99
2025-12-31 09:52:38.650,15.3,230.0,0.067,50.0,6.008,0.99
2025-12-31 09:57:37.781,15.3,231.2,0.067,50.0,6.01,0.99
2025-12-31 10:02:37.767,25.4,230.5,0.11,50.0,6.012,1.0
2025-12-31 10:07:38.386,6.5,231.7,0.029,50.0,6.013,0.97
2025-12-31 10:12:38.480,6.4,231.10001,0.029,50.0,6.014,0.95
2025-12-31 10:17:37.762,6.5,232.10001,0.029,50.0,6.014,0.97
2025-12-31 10:22:37.812,6.5,230.60001,0.03,50.0,6.015,0.94
2025-12-31 10:27:38.480,6.4,231.3,0.029,49.9,6.015,0.95
2025-12-31 10:32:38.818,6.6,230.7,0.03,49.9,6.016,0.95
2025-12-31 10:37:37.935,9.0,231.10001,0.04,50.0,6.017,0.97
2025-12-31 10:42:38.995,8.9,230.8,0.04,50.0,6.017,0.96
2025-12-31 10:47:38.514,11.7,230.60001,0.056,49.9,6.018,0.91
2025-12-31 10:52:38.561,15.5,229.8,0.073,50.0,6.019,0.92
2025-12-31 10:57:37.680,17.9,229.0,0.08,49.9,6.021,0.98
2025-12-31 11:02:37.818,18.0,228.10001,0.081,50.0,6.022,0.97
2025-12-31 11:07:41.107,18.3,230.2,0.082,50.0,6.024,0.97
2025-12-31 11:12:38.478,18.2,228.7,0.081,50.0,6.025,0.98
2025-12-31 11:17:38.817,9.1,230.60001,0.044,49.9,6.026,0.9
2025-12-31 11:22:38.544,9.1,229.5,0.043,49.9,6.027,0.92
2025-12-31 11:27:37.815,9.0,230.3,0.043,49.9,6.028,0.91
2025-12-31 11:32:37.817,21.4,228.0,0.099,50.0,6.029,0.95
2025-12-31 11:42:37.967,23.7,229.60001,0.109,50.0,6.032,0.95
2025-12-31 11:47:37.824,24.2,230.5,0.108,50.0,6.035,0.97
2025-12-31 11:52:37.817,24.2,230.89999,0.108,50.0,6.037,0.97
2025-12-31 11:57:37.841,24.1,229.5,0.108,50.0,6.039,0.97
2025-12-31 12:02:37.865,20.6,229.0,0.092,50.0,6.04,0.98
2025-12-31 12:07:39.055,38.9,227.7,0.171,50.0,6.042,1.0
2025-12-31 12:12:38.887,20.6,227.7,0.092,50.0,6.045,0.98
2025-12-31 12:17:37.844,20.4,227.60001,0.092,50.0,6.047,0.97
2025-12-31 12:22:37.927,20.2,227.39999,0.092,50.0,6.049,0.97
2025-12-31 12:27:38.477,20.6,227.2,0.092,50.0,6.05,0.99
2025-12-31 12:32:37.840,20.6,227.3,0.092,50.0,6.052,0.99
2025-12-31 12:37:38.544,20.8,228.39999,0.093,50.0,6.054,0.98
2025-12-31 12:42:38.579,20.4,228.3,0.091,49.9,6.056,0.98
2025-12-31 12:47:38.407,20.6,227.8,0.092,50.0,6.057,0.98
2025-12-31 12:52:39.365,21.0,227.2,0.094,49.9,6.059,0.98
2025-12-31 12:57:37.863,23.7,229.39999,0.107,50.0,6.061,0.97
2025-12-31 13:02:37.863,32.7,227.7,0.151,49.9,6.063,0.95
2025-12-31 13:07:39.977,44.9,228.89999,0.199,50.0,6.067,0.99
2025-12-31 13:12:37.873,42.8,228.60001,0.189,50.0,6.07,0.99
2025-12-31 13:17:39.226,41.9,226.2,0.187,50.0,6.074,0.99
2025-12-31 13:22:38.029,33.8,228.89999,0.151,50.0,6.077,0.98
2025-12-31 13:27:38.577,33.8,229.5,0.15,50.0,6.08,0.98
2025-12-31 13:32:39.734,23.6,229.5,0.108,50.0,6.082,0.95
2025-12-31 13:37:39.974,33.8,226.8,0.152,50.0,6.085,0.98
2025-12-31 13:42:37.895,23.9,230.2,0.109,50.0,6.087,0.95
2025-12-31 13:47:37.909,23.8,229.7,0.109,50.0,6.089,0.95
2025-12-31 13:52:38.032,23.9,228.89999,0.109,50.0,6.091,0.96
2025-12-31 13:57:37.907,23.8,232.60001,0.108,49.9,6.093,0.95
2025-12-31 14:02:37.915,24.0,231.60001,0.109,49.9,6.095,0.95
2025-12-31 14:07:38.534,30.3,231.3,0.136,50.0,6.097,0.96
2025-12-31 14:12:37.915,23.7,232.7,0.105,50.0,6.099,0.97
2025-12-31 14:17:37.908,23.3,231.5,0.104,50.0,6.101,0.97
2025-12-31 14:22:38.130,21.1,232.8,0.093,50.0,6.103,0.97
2025-12-31 14:27:37.922,21.1,231.7,0.093,50.0,6.105,0.98
2025-12-31 14:32:37.942,20.9,232.3,0.092,50.0,6.107,0.98
2025-12-31 14:37:37.965,20.7,231.2,0.092,50.0,6.108,0.97
2025-12-31 14:42:37.939,20.4,229.8,0.091,50.0,6.11,0.98
2025-12-31 14:47:38.610,20.4,230.39999,0.091,50.0,6.112,0.97
2025-12-31 14:52:38.745,20.2,228.89999,0.09,50.0,6.114,0.98
2025-12-31 14:57:38.206,20.2,228.8,0.091,49.9,6.115,0.97
2025-12-31 15:02:38.608,20.2,229.8,0.09,50.0,6.117,0.98
2025-12-31 15:07:39.153,20.0,231.0,0.089,50.0,6.119,0.97
2025-12-31 15:12:37.967,20.5,229.5,0.092,50.0,6.12,0.97
2025-12-31 15:17:38.609,22.8,229.39999,0.103,49.9,6.122,0.96
2025-12-31 15:22:38.133,25.5,230.2,0.118,49.9,6.124,0.94
2025-12-31 15:27:38.695,25.4,230.2,0.117,49.9,6.126,0.94
2025-12-31 15:32:37.977,25.2,230.3,0.117,50.0,6.128,0.94
2025-12-31 15:37:38.642,23.0,232.10001,0.105,49.9,6.13,0.94
2025-12-31 15:42:37.981,22.9,230.89999,0.105,50.0,6.132,0.94
2025-12-31 15:47:37.986,23.3,229.5,0.108,50.0,6.134,0.94
2025-12-31 15:52:38.134,23.3,231.3,0.107,50.0,6.136,0.94
2025-12-31 15:57:37.878,23.2,229.89999,0.107,50.0,6.138,0.94
2025-12-31 16:02:37.991,22.9,229.8,0.106,49.9,6.14,0.94
2025-12-31 16:07:38.664,23.0,231.39999,0.105,50.0,6.142,0.95
2025-12-31 16:12:38.002,22.9,229.39999,0.105,50.0,6.144,0.95
2025-12-31 16:17:37.997,22.8,228.60001,0.105,50.0,6.146,0.95
2025-12-31 16:22:38.123,20.3,230.0,0.091,50.0,6.148,0.97
2025-12-31 16:27:38.000,23.1,228.8,0.104,50.0,6.149,0.97
2025-12-31 16:32:37.910,22.6,227.8,0.102,50.0,6.151,0.97
2025-12-31 16:37:38.040,22.5,227.89999,0.102,50.0,6.153,0.97
2025-12-31 16:42:38.013,22.5,228.8,0.101,50.0,6.155,0.97
2025-12-31 16:47:38.001,20.3,230.5,0.09,50.0,6.157,0.98
2025-12-31 16:52:38.143,20.1,227.0,0.091,50.0,6.158,0.97
2025-12-31 16:57:38.015,19.8,227.7,0.089,50.0,6.16,0.98
2025-12-31 17:02:38.027,20.0,229.0,0.089,50.0,6.162,0.98
2025-12-31 17:07:38.741,19.8,228.2,0.089,50.0,6.163,0.97
2025-12-31 17:12:38.028,19.9,229.5,0.089,50.0,6.165,0.97
2025-12-31 17:17:38.042,19.8,229.3,0.089,50.0,6.167,0.97
2025-12-31 17:22:38.050,18.9,229.3,0.085,50.0,6.168,0.97
2025-12-31 17:27:38.025,18.6,228.5,0.084,49.9,6.169,0.97
2025-12-31 17:32:38.039,19.6,229.60001,0.088,50.0,6.17,0.97
2025-12-31 17:37:38.053,19.8,230.39999,0.088,50.0,6.172,0.98
2025-12-31 17:42:38.138,24.7,227.60001,0.115,50.0,6.174,0.94
2025-12-31 17:47:38.048,24.7,229.39999,0.114,50.0,6.176,0.94
2025-12-31 17:52:37.967,24.4,228.8,0.114,50.0,6.178,0.94
2025-12-31 17:57:38.041,22.2,229.3,0.102,50.0,6.18,0.95
2025-12-31 18:02:38.058,21.7,227.7,0.1,50.0,6.182,0.95
2025-12-31 18:07:38.627,7.5,230.0,0.038,50.0,6.184,0.86
2025-12-31 18:12:38.051,20.7,230.5,0.096,50.0,6.184,0.94
2025-12-31 18:17:38.083,21.5,229.60001,0.1,50.0,6.186,0.94
2025-12-31 18:22:38.084,21.6,229.0,0.1,50.0,6.188,0.94
2025-12-31 18:27:38.058,21.9,230.60001,0.101,50.0,6.19,0.94
2025-12-31 18:32:38.075,22.0,232.39999,0.101,50.0,6.192,0.94
2025-12-31 18:37:38.225,20.3,230.7,0.09,50.0,6.193,0.98
2025-12-31 18:42:38.074,19.5,229.60001,0.087,50.0,6.195,0.98
2025-12-31 18:47:38.074,5.7,231.2,0.026,50.0,6.196,0.95
2025-12-31 18:52:38.109,22.1,232.2,0.099,49.9,6.197,0.96
2025-12-31 18:57:38.083,22.2,230.3,0.1,50.0,6.199,0.96
2025-12-31 19:02:38.096,22.1,232.10001,0.099,50.0,6.201,0.96
2025-12-31 19:07:38.839,20.0,232.0,0.089,50.0,6.203,0.97
2025-12-31 19:12:38.089,19.6,231.7,0.087,50.0,6.204,0.97
2025-12-31 19:17:38.088,19.4,230.5,0.086,50.0,6.206,0.98
2025-12-31 19:22:38.228,5.6,230.2,0.026,50.0,6.207,0.94
2025-12-31 19:27:38.098,19.4,231.8,0.086,50.0,6.208,0.97
2025-12-31 19:32:38.110,20.0,230.3,0.089,49.9,6.21,0.98
2025-12-31 19:37:38.224,19.7,227.60001,0.088,50.0,6.212,0.98
2025-12-31 19:42:38.117,19.8,229.7,0.089,50.0,6.213,0.97
2025-12-31 19:47:38.123,19.5,229.3,0.088,50.0,6.215,0.97
